STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-11-1961,,,,,0.47,0,0,66,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-11-1961,,,,,0,0,0,70,31
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-11-1961,,,,,0,0,0,66,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-11-1961,,,,,0,0,0,65,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-11-1961,,,,,0,0,0,70,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-11-1961,,,,,0,0,0,57,31
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-11-1961,,,,,0,0,0,56,22
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-12-1961,,,,,0,0,0,60,24
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-12-1961,,,,,0,0,0,66,26
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-12-1961,,,,,0,0,0,70,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-12-1961,,,,,0,0,0,72,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-12-1961,,,,,0,0,0,72,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-12-1961,,,,,0.26,0,0,65,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-12-1961,,,,,0.38,0,0,55,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-12-1961,,,,,0,0,0,61,36
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-12-1961,,,,,0,0,0,57,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-12-1961,,,,,0.13,0,0,57,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-12-1961,,,,,0.48,0,0,67,46
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-12-1961,,,,,0.8,0,0,68,49
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-12-1961,,,,,2.18,0,0,70,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-12-1961,,,,,0,0,0,57,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-12-1961,,,,,0.53,0,0,44,34
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-12-1961,,,,,0.06,0,0,54,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-12-1961,,,,,0.07,0,0,42,36
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-12-1961,,,,,0.41,0,0,68,37
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-12-1961,,,,,0,0,0,75,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-12-1961,,,,,0,0,0,64,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-12-1961,,,,,0,0,0,55,24
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-12-1961,,,,,0,0,0,54,23
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-12-1961,,,,,0,0,0,60,25
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-12-1961,,,,,0.05,0,0,59,26
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-12-1961,,,,,0,0,0,44,25
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-12-1961,,,,,0,0,0,48,19
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-12-1961,,,,,0,0,0,57,24
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-12-1961,,,,,0.13,0,0,64,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-12-1961,,,,,0,0,0,45,21
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-12-1961,,,,,0,0,0,39,19
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-12-1961,,,,,0,0,0,46,21
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-01-1962,,,,,1.39,0,0,55,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-01-1962,,,,,0.05,0,0,42,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-01-1962,,,,,0,0,0,47,24
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-01-1962,,,,,0,0,0,64,29
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-01-1962,,,,,0,0,0,62,27
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-01-1962,,,,,1.95,0,0,66,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-01-1962,,,,,1.07,0,0,65,36
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-01-1962,,,,,0.03,0,0,48,36
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-01-1962,,,,,0,0,0,47,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-01-1962,,,,,0.16,0,0,51,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-01-1962,,,,,0,0,0,36,18
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-01-1962,,,,,0,0,0,29,21
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-01-1962,,,,,0,0,0,34,15
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-01-1962,,,,,0,0,0,47,18
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-01-1962,,,,,0,0,0,54,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-01-1962,,,,,0.11,0,0,61,27
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-01-1962,,,,,0,0,0,55,25
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-01-1962,,,,,0,0,0,56,23
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-01-1962,,,,,0.95,0,0,45,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-01-1962,,,,,0.24,0,0,36,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-01-1962,,,,,0,0,0,38,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-01-1962,,,,,0,0,0,47,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-01-1962,,,,,0,0,0,72,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-01-1962,,,,,0.09,0,0,65,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-01-1962,,,,,0,0,0,68,56
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-01-1962,,,,,0,0,0,72,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-01-1962,,,,,0,0,0,73,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-01-1962,,,,,1.95,0,0,65,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-01-1962,,,,,0.12,0,0,42,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-01-1962,,,,,0,0,0,60,34
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-01-1962,,,,,0,0,0,69,34
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-02-1962,,,,,0,0,0,55,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-02-1962,,,,,0,0,0,70,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-02-1962,,,,,0,0,0,72,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-02-1962,,,,,0,0,0,74,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-02-1962,,,,,0.11,0,0,74,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-02-1962,,,,,0.03,0,0,67,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-02-1962,,,,,0,0,0,52,17
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-02-1962,,,,,0,0,0,48,20
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-02-1962,,,,,0,0,0,51,31
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-02-1962,,,,,0,0,0,75,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-02-1962,,,,,0,0,0,57,24
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-02-1962,,,,,0,0,0,52,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-02-1962,,,,,0,0,0,71,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-02-1962,,,,,0,0,0,61,36
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-02-1962,,,,,0,0,0,78,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-02-1962,,,,,0.24,0,0,65,37
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-02-1962,,,,,0.08,0,0,52,29
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-02-1962,,,,,0.03,0,0,57,31
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-02-1962,,,,,0.13,0,0,57,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-02-1962,,,,,0.06,0,0,68,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-02-1962,,,,,0.03,0,0,64,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-02-1962,,,,,2,0,0,61,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-02-1962,,,,,1.47,0,0,77,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-02-1962,,,,,0.47,0,0,79,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-02-1962,,,,,0,0,0,77,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-02-1962,,,,,0.04,0,0,54,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-02-1962,,,,,0,0,0,51,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-02-1962,,,,,0,0,0,81,50
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-03-1962,,,,,0.63,0,0,82,52
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-03-1962,,,,,0.15,0,0,56,34
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-03-1962,,,,,0.05,0,0,37,29
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-03-1962,,,,,0,0,0,43,31
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-03-1962,,,,,0.1,0,0,50,37
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-03-1962,,,,,0,0,0,51,26
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-03-1962,,,,,0,0,0,45,27
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-03-1962,,,,,0,0,0,60,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-03-1962,,,,,0,0,0,53,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-03-1962,,,,,0.13,0,0,53,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-03-1962,,,,,0.89,0,0,59,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-03-1962,,,,,1.2,0,0,48,43
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-03-1962,,,,,0,0,0,68,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-03-1962,,,,,0,0,0,64,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-03-1962,,,,,0.1,0,0,60,38
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-03-1962,,,,,0,0,0,58,37
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-03-1962,,,,,0,0,0,60,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-03-1962,,,,,0,0,0,58,25
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-03-1962,,,,,0,0,0,61,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-03-1962,,,,,0,0,0,72,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-03-1962,,,,,1.15,0,0,70,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-03-1962,,,,,0.05,0,0,81,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-03-1962,,,,,0,0,0,65,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-03-1962,,,,,0,0,0,66,35
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-03-1962,,,,,0,0,0,72,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-03-1962,,,,,0.82,0,0,67,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-03-1962,,,,,0.02,0,0,62,36
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-03-1962,,,,,0,0,0,71,36
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-03-1962,,,,,0,0,0,73,41
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-03-1962,,,,,0,0,0,76,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-03-1962,,,,,0.1,0,0,77,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-04-1962,,,,,1.31,0,0,68,47
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-04-1962,,,,,0,0,0,65,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-04-1962,,,,,0,0,0,59,30
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-04-1962,,,,,0,0,0,61,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-04-1962,,,,,0,0,0,65,37
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-04-1962,,,,,0.1,0,0,62,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-04-1962,,,,,0.61,0,0,72,51
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-04-1962,,,,,1.75,0,0,70,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-04-1962,,,,,0,0,0,75,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-04-1962,,,,,0,0,0,78,48
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-04-1962,,,,,0,0,0,83,55
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-04-1962,,,,,1.22,0,0,82,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-04-1962,,,,,0.43,0,0,70,49
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-04-1962,,,,,0,0,0,63,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-04-1962,,,,,0,0,0,67,40
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-04-1962,,,,,0,0,0,67,28
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-04-1962,,,,,0,0,0,60,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-04-1962,,,,,0,0,0,64,33
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-04-1962,,,,,0,0,0,73,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-04-1962,,,,,0,0,0,79,42
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-04-1962,,,,,0,0,0,69,32
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-04-1962,,,,,0,0,0,72,39
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-04-1962,,,,,0,0,0,81,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-04-1962,,,,,0,0,0,81,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-04-1962,,,,,0,0,0,75,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-04-1962,,,,,0.14,0,0,80,54
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-04-1962,,,,,0,0,0,78,49
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-04-1962,,,,,0,0,0,82,53
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-04-1962,,,,,0.47,0,0,83,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-04-1962,,,,,0,0,0,83,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-05-1962,,,,,0,0,0,90,59
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-05-1962,,,,,0,0,0,91,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-05-1962,,,,,0,0,0,82,45
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-05-1962,,,,,0,0,0,80,44
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-05-1962,,,,,0,0,0,85,48
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-05-1962,,,,,0.08,0,0,86,48
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-05-1962,,,,,0,0,0,87,57
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-05-1962,,,,,0,0,0,90,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-05-1962,,,,,0,0,0,91,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-05-1962,,,,,0.26,0,0,94,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-05-1962,,,,,0,0,0,72,53
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-05-1962,,,,,0,0,0,88,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-05-1962,,,,,0,0,0,89,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-05-1962,,,,,0,0,0,90,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-05-1962,,,,,0,0,0,87,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-05-1962,,,,,0,0,0,95,60
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-05-1962,,,,,0.19,0,0,95,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-05-1962,,,,,0,0,0,90,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-05-1962,,,,,0,0,0,95,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-05-1962,,,,,0,0,0,,
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-05-1962,,,,,0,0,0,98,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-05-1962,,,,,0.06,0,0,98,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-05-1962,,,,,0,0,0,96,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-05-1962,,,,,0,0,0,96,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-05-1962,,,,,0,0,0,93,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-05-1962,,,,,0,0,0,96,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-05-1962,,,,,0,0,0,96,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-05-1962,,,,,0,0,0,100,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-05-1962,,,,,0.58,0,0,97,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-05-1962,,,,,0,0,0,89,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,31-05-1962,,,,,0,0,0,90,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-06-1962,,,,,0,0,0,89,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-06-1962,,,,,0.18,0,0,87,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-06-1962,,,,,0,0,0,89,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-06-1962,,,,,0.06,0,0,90,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-06-1962,,,,,0.09,0,0,90,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-06-1962,,,,,0.41,0,0,86,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-06-1962,,,,,0,0,0,90,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-06-1962,,,,,1.16,0,0,86,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-06-1962,,,,,0,0,0,86,62
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-06-1962,,,,,0,0,0,85,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-06-1962,,,,,0,0,0,87,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-06-1962,,,,,0.23,0,0,89,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-06-1962,,,,,0.33,0,0,83,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-06-1962,,,,,0.24,0,0,84,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-06-1962,,,,,0,0,0,87,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-06-1962,,,,,0,0,0,89,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-06-1962,,,,,0,0,0,90,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-06-1962,,,,,0,0,0,90,65
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-06-1962,,,,,0,0,0,93,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-06-1962,,,,,0,0,0,94,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-06-1962,,,,,0.23,0,0,84,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-06-1962,,,,,0,0,0,90,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,23-06-1962,,,,,0,0,0,93,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,24-06-1962,,,,,0,0,0,95,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,25-06-1962,,,,,0.18,0,0,95,66
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,26-06-1962,,,,,0,0,0,93,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,27-06-1962,,,,,0.04,0,0,95,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,28-06-1962,,,,,0.15,0,0,88,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,29-06-1962,,,,,0.12,0,0,74,64
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,30-06-1962,,,,,0,0,0,87,52
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,01-07-1962,,,,,0,0,0,90,58
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,02-07-1962,,,,,0,0,0,94,61
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,03-07-1962,,,,,0,0,0,97,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,04-07-1962,,,,,0.07,0,0,96,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,05-07-1962,,,,,0.02,0,0,95,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,06-07-1962,,,,,0,0,0,88,63
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,07-07-1962,,,,,0,0,0,83,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,08-07-1962,,,,,0.85,0,0,85,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,09-07-1962,,,,,0.2,0,0,89,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,10-07-1962,,,,,0,0,0,95,68
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,11-07-1962,,,,,0,0,0,95,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,12-07-1962,,,,,0,0,0,93,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,13-07-1962,,,,,0.22,0,0,94,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,14-07-1962,,,,,0,0,0,95,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,15-07-1962,,,,,0,0,0,98,72
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,16-07-1962,,,,,0,0,0,99,74
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,17-07-1962,,,,,0,0,0,98,71
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,18-07-1962,,,,,0.02,0,0,96,70
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,19-07-1962,,,,,0.07,0,0,95,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,20-07-1962,,,,,0,0,0,91,69
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,21-07-1962,,,,,0.52,0,0,91,67
USC00090311,"APPLING 2 NW, GA US",33.55731,-82.33683,120.7,22-07-1962,,,,,0,0,0,96,68
